card,level,trophies,win,draw,lose
Balloon,7,2600,1,0,0
Balloon,8,2600,1,0,0
Balloon,11,2600,0,0,1
Balloon,6,2700,2,0,1
Balloon,7,2700,3,0,3
Balloon,8,2700,2,0,1
Balloon,6,2800,0,0,2
Balloon,7,2800,1,0,4
Balloon,8,2800,1,0,6
Balloon,9,2800,0,0,2
Balloon,7,2900,2,0,4
Balloon,8,2900,2,0,4
Balloon,9,2900,0,0,1
Balloon,6,3000,1,0,0
Balloon,7,3000,3,0,2
Balloon,8,3000,0,0,2
Balloon,10,3000,0,0,1
Balloon,6,3100,0,0,2
Balloon,7,3100,3,0,5
Balloon,8,3100,2,0,3
Balloon,11,3100,0,0,1
Balloon,6,3200,5,0,1
Balloon,7,3200,3,0,7
Balloon,8,3200,0,0,2
Balloon,9,3200,1,0,0
Balloon,7,3300,3,0,0
Balloon,8,3300,2,0,2
Balloon,9,3300,2,0,0
Balloon,12,3300,0,0,1
Balloon,6,3400,2,0,1
Balloon,7,3400,2,0,8
Balloon,8,3400,5,0,11
Balloon,9,3400,2,0,5
Balloon,10,3400,1,0,1
Balloon,6,3500,0,0,2
Balloon,7,3500,6,0,9
Balloon,8,3500,7,0,15
Balloon,9,3500,4,0,3
Balloon,10,3500,1,0,1
Balloon,6,3600,2,0,3
Balloon,7,3600,9,0,10
Balloon,8,3600,19,0,16
Balloon,9,3600,6,0,3
Balloon,10,3600,1,0,0
Balloon,12,3600,0,0,3
Balloon,13,3600,0,0,2
Balloon,6,3700,6,0,9
Balloon,7,3700,25,0,41
Balloon,8,3700,32,0,58
Balloon,9,3700,11,0,16
Balloon,10,3700,1,0,2
Balloon,11,3700,0,0,1
Balloon,12,3700,0,0,1
Balloon,6,3800,4,0,10
Balloon,7,3800,21,0,61
Balloon,8,3800,31,0,75
Balloon,9,3800,14,0,40
Balloon,10,3800,2,0,5
Balloon,11,3800,0,0,2
Balloon,6,3900,2,0,0
Balloon,7,3900,8,0,32
Balloon,8,3900,30,0,62
Balloon,9,3900,12,0,34
Balloon,10,3900,1,0,6
Balloon,11,3900,1,0,0
Balloon,6,4000,1,0,2
Balloon,7,4000,3,0,5
Balloon,8,4000,14,0,17
Balloon,9,4000,7,0,21
Balloon,10,4000,3,0,6
Balloon,11,4000,1,0,1
Balloon,12,4000,1,0,2
Balloon,13,4000,1,0,3
Balloon,7,4100,4,0,15
Balloon,8,4100,17,0,45
Balloon,9,4100,13,0,28
Balloon,10,4100,3,0,4
Balloon,11,4100,2,0,4
Balloon,12,4100,3,0,6
Balloon,13,4100,3,0,4
Balloon,6,4200,0,0,3
Balloon,7,4200,10,0,30
Balloon,8,4200,22,0,97
Balloon,9,4200,40,0,71
Balloon,10,4200,11,0,13
Balloon,11,4200,2,0,2
Balloon,12,4200,0,0,2
Balloon,13,4200,1,0,6
Balloon,6,4300,4,0,6
Balloon,7,4300,17,0,41
Balloon,8,4300,48,0,149
Balloon,9,4300,75,0,144
Balloon,10,4300,32,0,63
Balloon,11,4300,3,0,4
Balloon,12,4300,2,0,6
Balloon,13,4300,5,0,8
Balloon,6,4400,1,0,2
Balloon,7,4400,18,0,45
Balloon,8,4400,45,0,172
Balloon,9,4400,115,0,253
Balloon,10,4400,105,0,130
Balloon,11,4400,21,0,18
Balloon,12,4400,3,0,3
Balloon,13,4400,2,0,8
Balloon,6,4500,1,0,3
Balloon,7,4500,16,0,39
Balloon,8,4500,63,0,185
Balloon,9,4500,154,0,333
Balloon,10,4500,155,0,301
Balloon,11,4500,101,0,91
Balloon,12,4500,29,0,14
Balloon,13,4500,8,0,8
Balloon,6,4600,0,0,6
Balloon,7,4600,16,0,26
Balloon,8,4600,60,0,135
Balloon,9,4600,225,0,370
Balloon,10,4600,263,0,412
Balloon,11,4600,149,0,187
Balloon,12,4600,90,0,80
Balloon,13,4600,23,0,23
Balloon,7,4700,7,0,9
Balloon,8,4700,54,0,96
Balloon,9,4700,191,0,340
Balloon,10,4700,339,0,493
Balloon,11,4700,180,0,247
Balloon,12,4700,129,0,139
Balloon,13,4700,100,0,91
Balloon,7,4800,0,0,9
Balloon,8,4800,25,0,51
Balloon,9,4800,154,0,296
Balloon,10,4800,427,0,653
Balloon,11,4800,277,0,397
Balloon,12,4800,114,0,135
Balloon,13,4800,148,0,126
Balloon,6,4900,1,0,0
Balloon,7,4900,0,0,3
Balloon,8,4900,7,0,20
Balloon,9,4900,68,0,162
Balloon,10,4900,400,0,636
Balloon,11,4900,417,0,553
Balloon,12,4900,176,0,186
Balloon,13,4900,156,0,131
Balloon,7,5000,0,0,1
Balloon,8,5000,1,0,5
Balloon,9,5000,31,0,73
Balloon,10,5000,302,0,441
Balloon,11,5000,582,0,741
Balloon,12,5000,343,0,332
Balloon,13,5000,224,0,148
Balloon,9,5100,7,0,12
Balloon,10,5100,94,0,174
Balloon,11,5100,426,0,648
Balloon,12,5100,432,0,507
Balloon,13,5100,290,0,223
Balloon,9,5200,0,0,4
Balloon,10,5200,17,0,56
Balloon,11,5200,221,0,380
Balloon,12,5200,432,0,592
Balloon,13,5200,353,0,328
Balloon,9,5300,0,0,1
Balloon,10,5300,7,0,11
Balloon,11,5300,75,0,127
Balloon,12,5300,307,0,419
Balloon,13,5300,497,0,470
Balloon,9,5400,0,0,1
Balloon,10,5400,0,0,3
Balloon,11,5400,19,0,38
Balloon,12,5400,170,0,232
Balloon,13,5400,531,0,514
Balloon,9,5500,0,0,1
Balloon,10,5500,0,0,1
Balloon,11,5500,4,0,10
Balloon,12,5500,67,0,107
Balloon,13,5500,477,0,453
Balloon,11,5600,2,0,2
Balloon,12,5600,38,0,45
Balloon,13,5600,387,0,386
Balloon,12,5700,7,0,22
Balloon,13,5700,293,0,291
Balloon,10,5800,0,0,1
Balloon,11,5800,0,0,1
Balloon,12,5800,3,0,8
Balloon,13,5800,180,0,219
Balloon,12,5900,5,0,2
Balloon,13,5900,146,0,159
Balloon,12,6000,1,0,4
Balloon,13,6000,127,0,82
Balloon,13,6100,74,0,54
Balloon,13,6200,30,0,41
Balloon,13,6300,25,0,24
Balloon,12,6400,0,0,1
Balloon,13,6400,23,0,22
Balloon,13,6500,11,0,16
Balloon,13,6600,13,0,7
Balloon,13,6700,6,0,2
Balloon,13,6800,7,0,2
Balloon,13,6900,2,0,3
Balloon,13,7000,4,0,1
Balloon,13,7100,2,0,0
Balloon,13,7200,1,0,4
Balloon,13,7300,0,0,1
Balloon,13,7400,0,0,2
Bandit,9,1800,1,0,0
Bandit,9,2000,1,0,0
Bandit,11,2000,0,0,1
Bandit,9,2100,0,0,1
Bandit,9,2200,0,0,1
Bandit,9,2300,1,0,0
Bandit,9,2400,0,0,2
Bandit,9,2500,2,0,1
Bandit,10,2500,2,0,0
Bandit,9,2600,0,0,1
Bandit,9,2700,1,0,0
Bandit,9,2800,7,0,5
Bandit,10,2800,0,0,1
Bandit,9,2900,1,0,0
Bandit,9,3000,0,0,1
Bandit,10,3000,0,0,1
Bandit,9,3100,8,0,2
Bandit,10,3100,2,0,1
Bandit,11,3100,0,0,1
Bandit,9,3200,4,0,3
Bandit,10,3200,1,0,0
Bandit,9,3300,2,0,5
Bandit,9,3400,3,0,3
Bandit,10,3400,1,0,2
Bandit,9,3500,5,0,19
Bandit,10,3500,1,0,2
Bandit,9,3600,16,0,18
Bandit,10,3600,1,0,2
Bandit,9,3700,38,0,59
Bandit,10,3700,8,0,10
Bandit,9,3800,45,0,98
Bandit,10,3800,11,0,15
Bandit,9,3900,30,0,73
Bandit,10,3900,7,0,20
Bandit,9,4000,24,0,51
Bandit,10,4000,6,0,10
Bandit,11,4000,0,0,3
Bandit,12,4000,0,0,1
Bandit,13,4000,0,0,1
Bandit,9,4100,27,0,69
Bandit,10,4100,7,0,27
Bandit,11,4100,2,0,3
Bandit,12,4100,1,0,1
Bandit,13,4100,0,0,1
Bandit,9,4200,54,0,142
Bandit,10,4200,13,0,49
Bandit,11,4200,0,0,1
Bandit,12,4200,0,0,2
Bandit,13,4200,0,0,2
Bandit,9,4300,109,0,248
Bandit,10,4300,64,0,122
Bandit,11,4300,3,0,3
Bandit,12,4300,2,0,0
Bandit,9,4400,156,0,405
Bandit,10,4400,136,0,219
Bandit,11,4400,10,0,7
Bandit,12,4400,1,0,3
Bandit,13,4400,3,0,1
Bandit,9,4500,245,0,524
Bandit,10,4500,236,0,440
Bandit,11,4500,39,0,30
Bandit,12,4500,0,0,3
Bandit,13,4500,2,0,2
Bandit,9,4600,264,0,526
Bandit,10,4600,389,0,595
Bandit,11,4600,90,0,87
Bandit,12,4600,14,0,16
Bandit,13,4600,2,0,4
Bandit,9,4700,216,0,449
Bandit,10,4700,454,0,616
Bandit,11,4700,109,0,86
Bandit,12,4700,39,0,34
Bandit,13,4700,15,0,12
Bandit,9,4800,190,0,382
Bandit,10,4800,533,0,811
Bandit,11,4800,132,0,131
Bandit,12,4800,46,0,40
Bandit,13,4800,23,0,24
Bandit,9,4900,121,0,233
Bandit,10,4900,558,0,837
Bandit,11,4900,196,0,217
Bandit,12,4900,50,0,56
Bandit,13,4900,36,0,20
Bandit,9,5000,46,0,67
Bandit,10,5000,475,0,625
Bandit,11,5000,363,0,365
Bandit,12,5000,98,0,84
Bandit,13,5000,40,0,34
Bandit,9,5100,6,0,13
Bandit,10,5100,166,0,337
Bandit,11,5100,307,0,392
Bandit,12,5100,112,0,116
Bandit,13,5100,48,0,45
Bandit,9,5200,2,0,4
Bandit,10,5200,76,0,128
Bandit,11,5200,255,0,320
Bandit,12,5200,145,0,173
Bandit,13,5200,71,0,43
Bandit,9,5300,1,0,0
Bandit,10,5300,26,0,37
Bandit,11,5300,147,0,183
Bandit,12,5300,166,0,154
Bandit,13,5300,105,0,85
Bandit,10,5400,2,0,12
Bandit,11,5400,55,0,98
Bandit,12,5400,130,0,157
Bandit,13,5400,129,0,112
Bandit,10,5500,2,0,6
Bandit,11,5500,30,0,43
Bandit,12,5500,85,0,109
Bandit,13,5500,141,0,110
Bandit,10,5600,1,0,1
Bandit,11,5600,14,0,24
Bandit,12,5600,71,0,57
Bandit,13,5600,143,0,120
Bandit,11,5700,8,0,8
Bandit,12,5700,28,0,31
Bandit,13,5700,120,0,102
Bandit,11,5800,2,0,1
Bandit,12,5800,15,0,31
Bandit,13,5800,94,0,100
Bandit,11,5900,1,0,1
Bandit,12,5900,4,0,20
Bandit,13,5900,70,0,75
Bandit,12,6000,8,0,10
Bandit,13,6000,79,0,64
Bandit,12,6100,1,0,4
Bandit,13,6100,41,0,41
Bandit,12,6200,0,0,4
Bandit,13,6200,26,0,23
Bandit,12,6300,0,0,1
Bandit,13,6300,25,0,21
Bandit,13,6400,14,0,14
Bandit,13,6500,4,0,6
Bandit,12,6600,1,0,1
Bandit,13,6600,9,0,3
Bandit,13,6700,3,0,6
Bandit,12,6800,1,0,0
Bandit,13,6800,3,0,4
Bandit,13,6900,5,0,3
Bandit,13,7000,4,0,0
Bandit,13,7200,2,0,0
Bandit,13,7400,1,0,0
Bandit,13,7500,1,0,0
Barbarian Barrel,6,1000,0,0,1
Barbarian Barrel,7,1000,0,0,1
Barbarian Barrel,6,1100,0,0,3
Barbarian Barrel,7,1100,1,0,0
Barbarian Barrel,6,1200,0,0,1
Barbarian Barrel,6,1300,1,0,1
Barbarian Barrel,8,1300,0,0,1
Barbarian Barrel,6,1400,0,0,1
Barbarian Barrel,7,1400,0,0,3
Barbarian Barrel,7,1500,0,0,1
Barbarian Barrel,6,1600,1,0,0
Barbarian Barrel,7,1600,1,0,1
Barbarian Barrel,8,1600,1,0,0
Barbarian Barrel,10,1600,0,0,1
Barbarian Barrel,6,1700,0,0,1
Barbarian Barrel,8,1700,0,0,1
Barbarian Barrel,7,1800,1,0,1
Barbarian Barrel,9,1800,1,0,0
Barbarian Barrel,7,1900,0,0,2
Barbarian Barrel,6,2000,1,0,0
Barbarian Barrel,10,2000,0,0,2
Barbarian Barrel,6,2100,1,0,0
Barbarian Barrel,7,2100,0,0,2
Barbarian Barrel,8,2100,0,0,2
Barbarian Barrel,10,2100,0,0,1
Barbarian Barrel,11,2100,0,0,1
Barbarian Barrel,6,2200,0,0,1
Barbarian Barrel,7,2200,0,0,4
Barbarian Barrel,8,2200,3,0,1
Barbarian Barrel,6,2300,1,0,0
Barbarian Barrel,7,2300,0,0,2
Barbarian Barrel,6,2400,1,0,4
Barbarian Barrel,7,2400,1,0,2
Barbarian Barrel,8,2400,1,0,4
Barbarian Barrel,10,2400,0,0,1
Barbarian Barrel,6,2500,0,0,3
Barbarian Barrel,7,2500,0,0,2
Barbarian Barrel,6,2600,2,0,1
Barbarian Barrel,9,2600,0,0,1
Barbarian Barrel,7,2700,0,0,1
Barbarian Barrel,8,2700,0,0,1
Barbarian Barrel,9,2700,1,0,0
Barbarian Barrel,6,2800,1,0,0
Barbarian Barrel,7,2800,1,0,1
Barbarian Barrel,8,2800,0,0,2
Barbarian Barrel,9,2800,1,0,1
Barbarian Barrel,6,2900,1,0,0
Barbarian Barrel,7,2900,1,0,1
Barbarian Barrel,8,2900,1,0,3
Barbarian Barrel,9,2900,3,0,1
Barbarian Barrel,6,3000,1,0,0
Barbarian Barrel,7,3000,1,0,0
Barbarian Barrel,8,3000,1,0,1
Barbarian Barrel,7,3100,1,0,1
Barbarian Barrel,8,3100,4,0,2
Barbarian Barrel,9,3100,1,0,0
Barbarian Barrel,7,3200,0,0,1
Barbarian Barrel,8,3200,1,0,1
Barbarian Barrel,6,3300,2,0,0
Barbarian Barrel,8,3300,1,0,0
Barbarian Barrel,10,3300,1,0,1
Barbarian Barrel,6,3400,1,0,1
Barbarian Barrel,7,3400,2,0,1
Barbarian Barrel,8,3400,3,0,3
Barbarian Barrel,9,3400,2,0,2
Barbarian Barrel,6,3500,1,0,0
Barbarian Barrel,7,3500,2,0,4
Barbarian Barrel,8,3500,6,0,3
Barbarian Barrel,9,3500,1,0,1
Barbarian Barrel,6,3600,1,0,3
Barbarian Barrel,7,3600,6,0,7
Barbarian Barrel,8,3600,10,0,11
Barbarian Barrel,9,3600,7,0,3
Barbarian Barrel,10,3600,1,0,0
Barbarian Barrel,11,3600,0,0,2
Barbarian Barrel,6,3700,2,0,1
Barbarian Barrel,7,3700,12,0,13
Barbarian Barrel,8,3700,7,0,16
Barbarian Barrel,9,3700,5,0,9
Barbarian Barrel,10,3700,1,0,3
Barbarian Barrel,12,3700,0,0,1
Barbarian Barrel,13,3700,1,0,0
Barbarian Barrel,6,3800,1,0,7
Barbarian Barrel,7,3800,6,0,14
Barbarian Barrel,8,3800,13,0,21
Barbarian Barrel,9,3800,6,0,12
Barbarian Barrel,10,3800,0,0,1
Barbarian Barrel,11,3800,0,0,1
Barbarian Barrel,13,3800,1,0,0
Barbarian Barrel,6,3900,0,0,3
Barbarian Barrel,7,3900,5,0,6
Barbarian Barrel,8,3900,4,0,22
Barbarian Barrel,9,3900,4,0,14
Barbarian Barrel,10,3900,0,0,2
Barbarian Barrel,11,3900,1,0,0
Barbarian Barrel,6,4000,2,0,3
Barbarian Barrel,7,4000,2,0,5
Barbarian Barrel,8,4000,0,0,5
Barbarian Barrel,9,4000,4,0,6
Barbarian Barrel,10,4000,1,0,2
Barbarian Barrel,11,4000,0,0,4
Barbarian Barrel,12,4000,0,0,1
Barbarian Barrel,13,4000,0,0,1
Barbarian Barrel,6,4100,2,0,3
Barbarian Barrel,7,4100,3,0,16
Barbarian Barrel,8,4100,6,0,22
Barbarian Barrel,9,4100,5,0,11
Barbarian Barrel,10,4100,0,0,5
Barbarian Barrel,11,4100,2,0,3
Barbarian Barrel,13,4100,0,0,1
Barbarian Barrel,6,4200,2,0,1
Barbarian Barrel,7,4200,2,0,15
Barbarian Barrel,8,4200,14,0,31
Barbarian Barrel,9,4200,14,0,20
Barbarian Barrel,10,4200,2,0,6
Barbarian Barrel,11,4200,0,0,1
Barbarian Barrel,6,4300,4,0,4
Barbarian Barrel,7,4300,7,0,18
Barbarian Barrel,8,4300,23,0,49
Barbarian Barrel,9,4300,19,0,50
Barbarian Barrel,10,4300,9,0,17
Barbarian Barrel,11,4300,1,0,1
Barbarian Barrel,12,4300,0,0,1
Barbarian Barrel,13,4300,1,0,3
Barbarian Barrel,6,4400,2,0,7
Barbarian Barrel,7,4400,5,0,30
Barbarian Barrel,8,4400,33,0,67
Barbarian Barrel,9,4400,31,0,83
Barbarian Barrel,10,4400,14,0,32
Barbarian Barrel,11,4400,2,0,8
Barbarian Barrel,12,4400,0,0,1
Barbarian Barrel,13,4400,0,0,7
Barbarian Barrel,6,4500,3,0,3
Barbarian Barrel,7,4500,6,0,27
Barbarian Barrel,8,4500,38,0,91
Barbarian Barrel,9,4500,62,0,107
Barbarian Barrel,10,4500,32,0,67
Barbarian Barrel,11,4500,8,0,14
Barbarian Barrel,12,4500,5,0,2
Barbarian Barrel,13,4500,2,0,5
Barbarian Barrel,6,4600,0,0,1
Barbarian Barrel,7,4600,10,0,25
Barbarian Barrel,8,4600,41,0,84
Barbarian Barrel,9,4600,74,0,115
Barbarian Barrel,10,4600,63,0,101
Barbarian Barrel,11,4600,34,0,33
Barbarian Barrel,12,4600,15,0,10
Barbarian Barrel,13,4600,6,0,4
Barbarian Barrel,6,4700,1,0,2
Barbarian Barrel,7,4700,3,0,9
Barbarian Barrel,8,4700,23,0,62
Barbarian Barrel,9,4700,73,0,125
Barbarian Barrel,10,4700,81,0,125
Barbarian Barrel,11,4700,35,0,39
Barbarian Barrel,12,4700,20,0,28
Barbarian Barrel,13,4700,8,0,8
Barbarian Barrel,7,4800,1,0,5
Barbarian Barrel,8,4800,17,0,46
Barbarian Barrel,9,4800,62,0,148
Barbarian Barrel,10,4800,142,0,171
Barbarian Barrel,11,4800,51,0,59
Barbarian Barrel,12,4800,30,0,25
Barbarian Barrel,13,4800,23,0,16
Barbarian Barrel,7,4900,0,0,4
Barbarian Barrel,8,4900,5,0,26
Barbarian Barrel,9,4900,51,0,98
Barbarian Barrel,10,4900,123,0,166
Barbarian Barrel,11,4900,68,0,79
Barbarian Barrel,12,4900,35,0,26
Barbarian Barrel,13,4900,35,0,35
Barbarian Barrel,7,5000,0,0,1
Barbarian Barrel,8,5000,5,0,9
Barbarian Barrel,9,5000,27,0,43
Barbarian Barrel,10,5000,127,0,170
Barbarian Barrel,11,5000,121,0,136
Barbarian Barrel,12,5000,60,0,40
Barbarian Barrel,13,5000,34,0,29
Barbarian Barrel,8,5100,2,0,4
Barbarian Barrel,9,5100,6,0,14
Barbarian Barrel,10,5100,56,0,102
Barbarian Barrel,11,5100,113,0,145
Barbarian Barrel,12,5100,90,0,64
Barbarian Barrel,13,5100,39,0,28
Barbarian Barrel,6,5200,0,0,1
Barbarian Barrel,9,5200,3,0,4
Barbarian Barrel,10,5200,34,0,50
Barbarian Barrel,11,5200,77,0,141
Barbarian Barrel,12,5200,88,0,73
Barbarian Barrel,13,5200,62,0,45
Barbarian Barrel,6,5300,0,0,1
Barbarian Barrel,9,5300,0,0,3
Barbarian Barrel,10,5300,10,0,19
Barbarian Barrel,11,5300,56,0,93
Barbarian Barrel,12,5300,106,0,86
Barbarian Barrel,13,5300,89,0,62
Barbarian Barrel,7,5400,0,0,1
Barbarian Barrel,10,5400,0,0,8
Barbarian Barrel,11,5400,33,0,32
Barbarian Barrel,12,5400,85,0,84
Barbarian Barrel,13,5400,101,0,72
Barbarian Barrel,9,5500,0,0,1
Barbarian Barrel,10,5500,0,0,3
Barbarian Barrel,11,5500,15,0,13
Barbarian Barrel,12,5500,59,0,58
Barbarian Barrel,13,5500,99,0,91
Barbarian Barrel,11,5600,1,0,6
Barbarian Barrel,12,5600,62,0,58
Barbarian Barrel,13,5600,127,0,113
Barbarian Barrel,11,5700,0,0,5
Barbarian Barrel,12,5700,38,0,29
Barbarian Barrel,13,5700,113,0,97
Barbarian Barrel,11,5800,0,0,1
Barbarian Barrel,12,5800,28,0,33
Barbarian Barrel,13,5800,115,0,105
Barbarian Barrel,11,5900,0,0,1
Barbarian Barrel,12,5900,15,0,25
Barbarian Barrel,13,5900,109,0,110
Barbarian Barrel,11,6000,0,0,1
Barbarian Barrel,12,6000,14,0,14
Barbarian Barrel,13,6000,113,0,77
Barbarian Barrel,12,6100,7,0,9
Barbarian Barrel,13,6100,73,0,65
Barbarian Barrel,12,6200,5,0,8
Barbarian Barrel,13,6200,72,0,56
Barbarian Barrel,12,6300,2,0,2
Barbarian Barrel,13,6300,53,0,33
Barbarian Barrel,12,6400,1,0,2
Barbarian Barrel,13,6400,27,0,21
Barbarian Barrel,12,6500,1,0,2
Barbarian Barrel,13,6500,19,0,18
Barbarian Barrel,13,6600,24,0,11
Barbarian Barrel,13,6700,12,0,9
Barbarian Barrel,12,6800,1,0,0
Barbarian Barrel,13,6800,6,0,10
Barbarian Barrel,13,6900,5,0,8
Barbarian Barrel,13,7000,7,0,3
Barbarian Barrel,13,7100,0,0,1
Barbarian Barrel,13,7200,3,0,0
Barbarian Barrel,13,7300,0,0,1
Barbarian Barrel,13,7400,6,0,3
Barbarian Barrel,13,7500,3,0,1
Barbarian Barrel,13,7700,0,0,1
Barbarian Hut,6,900,0,0,1
Barbarian Hut,6,1100,0,0,1
Barbarian Hut,7,1100,0,0,1
Barbarian Hut,6,1200,0,0,1
Barbarian Hut,6,1300,1,0,0
Barbarian Hut,6,1400,0,0,2
Barbarian Hut,6,1600,0,0,1
Barbarian Hut,5,1700,1,0,0
Barbarian Hut,6,1700,0,0,1
Barbarian Hut,6,1800,2,0,1
Barbarian Hut,7,1800,1,0,1
Barbarian Hut,8,1800,0,0,1
Barbarian Hut,6,2100,0,0,1
Barbarian Hut,7,2200,1,0,0
Barbarian Hut,6,2300,1,0,0
Barbarian Hut,8,2400,0,0,1
Barbarian Hut,7,2500,0,0,1
Barbarian Hut,7,2600,1,0,0
Barbarian Hut,7,2700,1,0,0
Barbarian Hut,7,2800,1,0,1
Barbarian Hut,8,2800,1,0,0
Barbarian Hut,7,2900,1,0,0
Barbarian Hut,6,3000,1,0,0
Barbarian Hut,7,3000,0,0,1
Barbarian Hut,7,3100,1,0,1
Barbarian Hut,7,3200,0,0,1
Barbarian Hut,7,3300,1,0,0
Barbarian Hut,6,3400,1,0,0
Barbarian Hut,8,3400,1,0,2
Barbarian Hut,7,3500,0,0,2
Barbarian Hut,3,3600,0,0,1
Barbarian Hut,7,3600,2,0,3
Barbarian Hut,8,3600,2,0,3
Barbarian Hut,9,3600,1,0,3
Barbarian Hut,10,3600,1,0,1
Barbarian Hut,6,3700,0,0,1
Barbarian Hut,7,3700,2,0,4
Barbarian Hut,8,3700,2,0,6
Barbarian Hut,9,3700,0,0,4
Barbarian Hut,6,3800,0,0,1
Barbarian Hut,7,3800,2,0,1
Barbarian Hut,8,3800,7,0,2
Barbarian Hut,9,3800,0,0,4
Barbarian Hut,6,3900,0,0,1
Barbarian Hut,7,3900,0,0,2
Barbarian Hut,8,3900,1,0,4
Barbarian Hut,9,3900,0,0,1
Barbarian Hut,11,3900,1,0,0
Barbarian Hut,8,4000,2,0,4
Barbarian Hut,11,4000,0,0,1
Barbarian Hut,12,4000,0,0,1
Barbarian Hut,13,4000,0,0,1
Barbarian Hut,7,4100,0,0,2
Barbarian Hut,9,4100,1,0,0
Barbarian Hut,10,4100,1,0,1
Barbarian Hut,13,4100,2,0,0
Barbarian Hut,5,4200,1,0,0
Barbarian Hut,6,4200,0,0,2
Barbarian Hut,7,4200,0,0,4
Barbarian Hut,8,4200,0,0,9
Barbarian Hut,9,4200,1,0,1
Barbarian Hut,10,4200,1,0,1
Barbarian Hut,13,4200,1,0,1
Barbarian Hut,7,4300,1,0,4
Barbarian Hut,8,4300,5,0,8
Barbarian Hut,9,4300,2,0,6
Barbarian Hut,10,4300,0,0,3
Barbarian Hut,11,4300,2,0,0
Barbarian Hut,13,4300,1,0,0
Barbarian Hut,6,4400,0,0,2
Barbarian Hut,7,4400,1,0,6
Barbarian Hut,8,4400,2,0,10
Barbarian Hut,9,4400,4,0,11
Barbarian Hut,10,4400,2,0,9
Barbarian Hut,13,4400,0,0,1
Barbarian Hut,5,4500,0,0,1
Barbarian Hut,7,4500,3,0,3
Barbarian Hut,8,4500,2,0,10
Barbarian Hut,9,4500,4,0,17
Barbarian Hut,10,4500,6,0,6
Barbarian Hut,11,4500,5,0,5
Barbarian Hut,12,4500,3,0,1
Barbarian Hut,13,4500,1,0,2
Barbarian Hut,5,4600,0,0,1
Barbarian Hut,6,4600,0,0,1
Barbarian Hut,7,4600,0,0,1
Barbarian Hut,8,4600,5,0,10
Barbarian Hut,9,4600,6,0,15
Barbarian Hut,10,4600,8,0,7
Barbarian Hut,11,4600,8,0,11
Barbarian Hut,12,4600,2,0,3
Barbarian Hut,13,4600,2,0,2
Barbarian Hut,6,4700,0,0,1
Barbarian Hut,7,4700,0,0,1
Barbarian Hut,8,4700,1,0,11
Barbarian Hut,9,4700,3,0,15
Barbarian Hut,10,4700,10,0,19
Barbarian Hut,11,4700,6,0,12
Barbarian Hut,12,4700,1,0,5
Barbarian Hut,13,4700,14,0,12
Barbarian Hut,6,4800,0,0,1
Barbarian Hut,7,4800,0,0,2
Barbarian Hut,8,4800,2,0,7
Barbarian Hut,9,4800,8,0,22
Barbarian Hut,10,4800,16,0,25
Barbarian Hut,11,4800,13,0,7
Barbarian Hut,12,4800,1,0,9
Barbarian Hut,13,4800,16,0,18
Barbarian Hut,6,4900,1,0,0
Barbarian Hut,7,4900,0,0,2
Barbarian Hut,8,4900,2,0,1
Barbarian Hut,9,4900,4,0,18
Barbarian Hut,10,4900,14,0,23
Barbarian Hut,11,4900,15,0,19
Barbarian Hut,12,4900,7,0,11
Barbarian Hut,13,4900,12,0,9
Barbarian Hut,7,5000,0,0,1
Barbarian Hut,8,5000,1,0,2
Barbarian Hut,9,5000,5,0,9
Barbarian Hut,10,5000,15,0,23
Barbarian Hut,11,5000,17,0,27
Barbarian Hut,12,5000,12,0,22
Barbarian Hut,13,5000,18,0,12
Barbarian Hut,3,5100,0,0,1
Barbarian Hut,9,5100,0,0,1
Barbarian Hut,10,5100,4,0,15
Barbarian Hut,11,5100,20,0,17
Barbarian Hut,12,5100,12,0,14
Barbarian Hut,13,5100,35,0,19
Barbarian Hut,7,5200,0,0,1
Barbarian Hut,10,5200,1,0,8
Barbarian Hut,11,5200,12,0,13
Barbarian Hut,12,5200,18,0,16
Barbarian Hut,13,5200,37,0,40
Barbarian Hut,9,5300,0,0,1
Barbarian Hut,10,5300,2,0,4
Barbarian Hut,11,5300,1,0,11
Barbarian Hut,12,5300,6,0,6
Barbarian Hut,13,5300,50,0,39
Barbarian Hut,9,5400,0,0,1
Barbarian Hut,11,5400,2,0,2
Barbarian Hut,12,5400,2,0,6
Barbarian Hut,13,5400,36,0,42
Barbarian Hut,10,5500,0,0,1
Barbarian Hut,11,5500,2,0,2
Barbarian Hut,12,5500,1,0,2
Barbarian Hut,13,5500,46,0,39
Barbarian Hut,9,5600,1,0,1
Barbarian Hut,12,5600,2,0,5
Barbarian Hut,13,5600,36,0,37
Barbarian Hut,12,5700,0,0,3
Barbarian Hut,13,5700,24,0,21
Barbarian Hut,12,5800,1,0,2
Barbarian Hut,13,5800,20,0,24
Barbarian Hut,11,5900,1,0,0
Barbarian Hut,12,5900,2,0,2
Barbarian Hut,13,5900,17,0,21
Barbarian Hut,12,6000,1,0,0
Barbarian Hut,13,6000,22,0,16
Barbarian Hut,12,6100,1,0,0
Barbarian Hut,13,6100,13,0,14
Barbarian Hut,12,6200,4,0,0
Barbarian Hut,13,6200,18,0,16
Barbarian Hut,13,6300,12,0,14
Barbarian Hut,13,6400,10,0,7
Barbarian Hut,13,6500,6,0,4
Barbarian Hut,13,6600,8,0,6
Barbarian Hut,13,6700,5,0,3
